//------------------------------------------------------------------------------
//--  Generated by TunerStudio 
//--  Date: 11-6-2012
//--  Time: 19:57
//--  This file merely records what was sent to your Controller,        
//--  and may be deleted at any time.                                                    
//--  Selected type: AFR Table 
//------------------------------------------------------------------------------

//-- generated using refTable Generator:linearGenerator
//-- Table Identifier:002//-- generated by Custom linear generator using user input data:
//-- Volts:0, 5     AFR:6.85, 21.89
//----------------------------------------------------------//
ADC 	Value 	MSVal 	volts
831	19.06	191 	4.058
832	19.07	191 	4.063
833	19.08	191 	4.067
834	19.10	191 	4.072
835	19.11	191 	4.077
836	19.13	191 	4.082
837	19.14	191 	4.087
838	19.16	192 	4.092
839	19.17	192 	4.097
840	19.19	192 	4.102
841	19.20	192 	4.106
842	19.22	192 	4.111
843	19.23	192 	4.116
844	19.25	192 	4.121
845	19.26	193 	4.126
846	19.28	193 	4.131
847	19.29	193 	4.136
848	19.31	193 	4.141
849	19.32	193 	4.146
850	19.33	193 	4.150
851	19.35	193 	4.155
852	19.36	194 	4.160
853	19.38	194 	4.165
854	19.39	194 	4.170
855	19.41	194 	4.175
856	19.42	194 	4.180
857	19.44	194 	4.185
858	19.45	195 	4.189
859	19.47	195 	4.194
860	19.48	195 	4.199
861	19.50	195 	4.204
862	19.51	195 	4.209
863	19.53	195 	4.214
864	19.54	195 	4.219
865	19.55	196 	4.224
866	19.57	196 	4.229
867	19.58	196 	4.233
868	19.60	196 	4.238
869	19.61	196 	4.243
870	19.63	196 	4.248
871	19.64	196 	4.253
872	19.66	197 	4.258
873	19.67	197 	4.263
874	19.69	197 	4.268
875	19.70	197 	4.272
876	19.72	197 	4.277
877	19.73	197 	4.282
878	19.75	197 	4.287
879	19.76	198 	4.292
880	19.77	198 	4.297
881	19.79	198 	4.302
882	19.80	198 	4.307
883	19.82	198 	4.312
884	19.83	198 	4.316
885	19.85	198 	4.321
886	19.86	199 	4.326
887	19.88	199 	4.331
888	19.89	199 	4.336
889	19.91	199 	4.341
890	19.92	199 	4.346
891	19.94	199 	4.351
892	19.95	200 	4.355
893	19.97	200 	4.360
894	19.98	200 	4.365
895	20.00	200 	4.370
896	20.01	200 	4.375
897	20.02	200 	4.380
898	20.04	200 	4.385
899	20.05	201 	4.390
900	20.07	201 	4.395
901	20.08	201 	4.399
902	20.10	201 	4.404
903	20.11	201 	4.409
904	20.13	201 	4.414
905	20.14	201 	4.419
906	20.16	202 	4.424
907	20.17	202 	4.429
908	20.19	202 	4.434
909	20.20	202 	4.438
910	20.22	202 	4.443
911	20.23	202 	4.448
912	20.24	202 	4.453
913	20.26	203 	4.458
914	20.27	203 	4.463
915	20.29	203 	4.468
916	20.30	203 	4.473
917	20.32	203 	4.478
918	20.33	203 	4.482
919	20.35	203 	4.487
920	20.36	204 	4.492
921	20.38	204 	4.497
922	20.39	204 	4.502
923	20.41	204 	4.507
924	20.42	204 	4.512
925	20.44	204 	4.517
926	20.45	205 	4.521
927	20.47	205 	4.526
928	20.48	205 	4.531
929	20.49	205 	4.536
930	20.51	205 	4.541
931	20.52	205 	4.546
932	20.54	205 	4.551
933	20.55	206 	4.556
934	20.57	206 	4.561
935	20.58	206 	4.565
936	20.60	206 	4.570
937	20.61	206 	4.575
938	20.63	206 	4.580
939	20.64	206 	4.585
940	20.66	207 	4.590
941	20.67	207 	4.595
942	20.69	207 	4.600
943	20.70	207 	4.604
944	20.72	207 	4.609
945	20.73	207 	4.614
946	20.74	207 	4.619
947	20.76	208 	4.624
948	20.77	208 	4.629
949	20.79	208 	4.634
950	20.80	208 	4.639
951	20.82	208 	4.644
952	20.83	208 	4.648
953	20.85	208 	4.653
954	20.86	209 	4.658
955	20.88	209 	4.663
956	20.89	209 	4.668
957	20.91	209 	4.673
958	20.92	209 	4.678
959	20.94	209 	4.683
960	20.95	210 	4.688
961	20.96	210 	4.692
962	20.98	210 	4.697
963	20.99	210 	4.702
964	21.01	210 	4.707
965	21.02	210 	4.712
966	21.04	210 	4.717
967	21.05	211 	4.722
968	21.07	211 	4.727
969	21.08	211 	4.731
970	21.10	211 	4.736
